make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08
Ford,F150 Pickup 2WD FFV,2012,Automatic,2WD,2010-2020,Gas,Truck,8.0,5.0,-1,17.500588235294117,2600
Ford,F150 Raptor Pickup 4WD,2012,Automatic,4WD,2010-2020,Gas,Truck,8.0,6.2,-1,22.885384615384616,3400
Ford,F150 Pickup 4WD,2012,Automatic,4WD,2010-2020,Gas,Truck,8.0,6.2,-1,22.885384615384616,3400
Ford,F150 Pickup 4WD FFV,2012,Automatic,4WD,2010-2020,Gas,Truck,6.0,3.7,-1,16.528333333333336,2450
Ford,F150 Pickup 4WD FFV,2012,Automatic,4WD,2010-2020,Gas,Truck,6.0,3.7,-1,16.528333333333336,2450
Ford,F150 Pickup 4WD,2012,Automatic,4WD,2010-2020,Gas,Truck,6.0,3.5,-1,17.500588235294117,2600
Ford,F150 Pickup 4WD,2012,Automatic,4WD,2010-2020,Gas,Truck,6.0,3.5,-1,17.500588235294117,2600
Ford,F150 Pickup 4WD FFV,2012,Automatic,4WD,2010-2020,Gas,Truck,8.0,5.0,-1,18.594375,2750
Ford,F150 Pickup 4WD FFV,2012,Automatic,4WD,2010-2020,Gas,Truck,8.0,5.0,-1,18.594375,2750
Honda,Ridgeline Truck 4WD,2012,Automatic,4WD,2010-2020,Gas,Truck,6.0,3.5,-1,17.500588235294117,2600
Honda,CR-V 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,-1,11.442692307692308,1700
Infiniti,FX35 RWD,2012,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,-1,15.65842105263158,3050
Mazda,CX-7 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.3,-1,14.8755,2900
Nissan,Rogue FWD,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.5,-1,11.9004,1750
Nissan,Murano FWD,2012,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,-1,14.8755,2200
Nissan,Armada 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,8.0,5.6,-1,19.834,2950
Toyota,4Runner 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,6.0,4.0,-1,15.65842105263158,2300
BMW,X3 xDrive28i,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,-1,14.167142857142858,2800
BMW,X3 xDrive35i,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,-1,14.167142857142858,2800
BMW,X5 xDrive35d,2012,Automatic,4WD,2010-2020,Diesel,SUV,6.0,3.0,-1,17.009285714285717,2600
Honda,CR-V 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,-1,11.9004,1750
Infiniti,FX35 AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,-1,16.528333333333336,3250
Infiniti,FX50 AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,8.0,5.0,-1,18.594375,3650
Land Rover,LR2,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.2,-1,16.528333333333336,2450
Land Rover,Range Rover Evoque,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,-1,13.52318181818182,2650
Mazda,CX-7 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.3,-1,15.65842105263158,3050
Nissan,Rogue AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.5,-1,12.935217391304349,1900
Nissan,Murano AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,-1,14.8755,2200
Nissan,Murano CrossCabriolet,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,-1,15.65842105263158,3050
Nissan,Xterra 4WD,2012,Manual,4WD,2010-2020,Gas,SUV,6.0,4.0,-1,17.500588235294117,2600
Nissan,Armada 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,8.0,5.6,-1,21.250714285714285,3150
Toyota,4Runner 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,4.0,-1,15.65842105263158,2300
Toyota,4Runner 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,4.0,-1,15.65842105263158,2300
Mitsubishi,Outlander Sport 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,-1,11.018888888888888,1650
Mitsubishi,Outlander Sport 2WD,2012,Manual,2WD,2010-2020,Gas,SUV,4.0,2.0,-1,11.442692307692308,1700
Mitsubishi,Outlander Sport 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,-1,11.9004,1750
VPG,MV-1 CNG,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.6,-1,0.1122692307692307,3450
VPG,MV-1,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.6,-1,19.834,2950
Buick,Verano,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,-1,12.39625,1850
Chevrolet,Camaro,2012,Manual,2WD,2010-2020,Gas,Car,8.0,6.2,-1,18.594375,3650
Buick,LaCrosse,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.6,-1,14.167142857142858,2100
Toyota,Avalon,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,-1,13.52318181818182,2000
Nissan,Juke,2012,Manual,2WD,2010-2020,Gas,Car,4.0,1.6,-1,11.018888888888888,2150
Nissan,Titan 2WD,2012,Automatic,2WD,2010-2020,Gas,Truck,8.0,5.6,-1,19.834,2950
Nissan,Titan 4WD,2012,Automatic,4WD,2010-2020,Gas,Truck,8.0,5.6,-1,21.250714285714285,3150
Nissan,Quest,2012,Automatic,2WD,2010-2020,Gas,Van,6.0,3.5,-1,14.167142857142858,2100
Chevrolet,Captiva FWD,2012,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.0,-1,15.65842105263158,2300
Mazda,CX-7 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.5,-1,13.52318181818182,2000
Chevrolet,Captiva AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,-1,16.528333333333336,2450
Aston Martin,V8 Vantage,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.7,-1,18.594375,3650
smart,fortwo coupe,2012,Automatic,2WD,2010-2020,Gas,Car,3.0,1.0,-1,8.264166666666668,1600
smart,fortwo cabriolet,2012,Automatic,2WD,2010-2020,Gas,Car,3.0,1.0,-1,8.264166666666668,1600
Roush Performance,Stage 3 Mustang,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,5.0,-1,16.528333333333336,3250
BMW,328i,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,-1,11.442692307692308,2250
BMW,328i,2012,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,-1,11.018888888888888,2150
BMW,335i,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.0,-1,11.442692307692308,2250
BMW,335i,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.0,-1,12.935217391304349,2550
Chevrolet,Camaro,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,6.2,-1,21.250714285714285,3150
Toyota,Corolla,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,-1,10.25896551724138,1500
Toyota,Corolla,2012,Manual,2WD,2010-2020,Gas,Car,4.0,1.8,-1,10.25896551724138,1500
Toyota,Prius c,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.5,-1,5.950200000000001,900
Volkswagen,Golf R,2012,Manual,4WD,2010-2020,Gas,Car,4.0,2.0,-1,13.52318181818182,2650
Buick,Regal,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,-1,13.52318181818182,2000
Hyundai,Sonata Hybrid,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,-1,8.264166666666668,1200
Kia,Optima Hybrid,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,-1,8.264166666666668,1200
Hyundai,Azera,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.3,-1,12.935217391304349,1900
Nissan,Cube,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,-1,10.625357142857142,1600
Nissan,Cube,2012,Manual,2WD,2010-2020,Gas,Car,4.0,1.8,-1,11.018888888888888,1650
Toyota,Matrix,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,-1,11.018888888888888,1650
Toyota,Matrix,2012,Manual,2WD,2010-2020,Gas,Car,4.0,1.8,-1,10.25896551724138,1500
Toyota,Matrix,2012,Automatic,4WD,2010-2020,Gas,Car,4.0,2.4,-1,13.52318181818182,2000
Toyota,Matrix,2012,Manual,2WD,2010-2020,Gas,Car,4.0,2.4,-1,12.39625,1850
Toyota,Matrix,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,-1,12.39625,1850
Toyota,RAV4 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.5,-1,12.39625,1850
Toyota,RAV4 2WD,2012,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,-1,13.52318181818182,2000
Toyota,Venza,2012,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.7,-1,12.935217391304349,1900
Toyota,Venza,2012,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,-1,14.167142857142858,2100
Toyota,RAV4 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.5,-1,12.935217391304349,1900
Toyota,RAV4 4WD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,-1,13.52318181818182,2000
Toyota,Venza AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.7,-1,13.52318181818182,2000
Toyota,Venza AWD,2012,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,-1,14.167142857142858,2100
Nissan,GT-R,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.8,471,15.65842105263158,3050
Volkswagen,CC,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,349,11.9004,2350
Volkswagen,CC,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.6,429,14.167142857142858,2800
Volkswagen,CC 4motion,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.6,446,14.8755,2900
Chevrolet,Malibu eAssist,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,310,10.25896551724138,1500
Lexus,GS 350,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,393,12.935217391304349,2550
Lexus,GS 350 AWD,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,412,14.167142857142858,2800
Mazda,CX-5 4WD,2013,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,324,11.018888888888888,1650
Volvo,XC90 FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.2,472,15.65842105263158,2300
Volvo,XC90 AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.2,476,16.528333333333336,2450
Hyundai,Genesis Coupe,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,432,14.167142857142858,2800
Hyundai,Genesis Coupe,2013,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,375,12.39625,2450
Hyundai,Genesis Coupe,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.8,461,15.65842105263158,3050
Hyundai,Genesis Coupe,2013,Manual,2WD,2010-2020,Gas,Car,6.0,3.8,420,14.167142857142858,2800
Volkswagen,CC,2013,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,360,11.9004,2350
Lincoln,MKS AWD,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.7,424,14.167142857142858,2100
Lincoln,MKS AWD,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,446,14.8755,2200
Lincoln,MKS FWD,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,422,14.167142857142858,2100
Ford,Explorer FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,393,12.935217391304349,1900
Mazda,CX-5 2WD,2013,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,311,10.625357142857142,1600
Mazda,CX-5 2WD,2013,Manual,2WD,2010-2020,Gas,SUV,4.0,2.0,306,10.25896551724138,1500
Lexus,LX 570,2013,Automatic,4WD,2010-2020,Gas,SUV,8.0,5.7,619,21.250714285714285,4150
Toyota,Land Cruiser Wagon 4WD,2013,Automatic,4WD,2010-2020,Gas,SUV,8.0,5.7,593,19.834,2950
Ram,C/V Cargo Van,2012,Automatic,2WD,2010-2020,Gas,Van,6.0,3.6,-1,14.8755,2200
Mazda,6,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,463,14.167142857142858,2100
Ford,Taurus AWD,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,426,14.167142857142858,2100
Ford,Taurus AWD,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,446,14.8755,2200
Ford,Taurus AWD FFV,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,426,14.167142857142858,2100
Ford,Taurus FWD,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,395,13.52318181818182,2000
Ford,Edge FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.0,370,12.39625,1850
Ford,Edge FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,411,13.52318181818182,2000
Ford,Edge FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.7,415,14.167142857142858,2100
Lincoln,MKX FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.7,415,14.167142857142858,2100
Ford,Edge AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,433,14.8755,2200
Ford,Edge AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.7,459,15.65842105263158,2300
Ford,Explorer AWD FFV,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,471,15.65842105263158,2300
Lincoln,MKX AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.7,459,15.65842105263158,2300
Ford,Mustang,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,386,12.935217391304349,1900
Ford,Mustang,2013,Manual,2WD,2010-2020,Gas,Car,6.0,3.7,403,13.52318181818182,2000
Ford,Mustang,2013,Automatic,2WD,2010-2020,Gas,Car,8.0,5.0,438,14.8755,2200
Ford,Mustang,2013,Manual,2WD,2010-2020,Gas,Car,8.0,5.0,473,15.65842105263158,2300
Ford,Mustang Convertible,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.7,392,12.935217391304349,1900
Kia,Rio,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,1.6,291,9.597096774193547,1400
Kia,Rio,2013,Manual,2WD,2010-2020,Gas,Car,4.0,1.6,283,9.2971875,1400
Kia,Rio Eco,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,1.6,279,9.2971875,1400
Hyundai,Elantra,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,284,9.2971875,1400
Hyundai,Elantra,2013,Manual,2WD,2010-2020,Gas,Car,4.0,1.8,284,9.2971875,1400
Hyundai,Elantra Blue,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,285,9.2971875,1400
Hyundai,Elantra Coupe,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,294,9.597096774193547,1400
Hyundai,Elantra Coupe,2013,Manual,2WD,2010-2020,Gas,Car,4.0,1.8,285,9.2971875,1400
Mazda,6,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.5,363,12.39625,1850
Mazda,6,2013,Manual,2WD,2010-2020,Gas,Car,4.0,2.5,367,12.39625,1850
Ford,Taurus FWD FFV,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,396,13.52318181818182,2000
Porsche,Panamera GTS,2013,Automatic,4WD,2010-2020,Gas,Car,8.0,4.8,478,15.65842105263158,3050
Lincoln,MKT Livery AWD,2013,Automatic,4WD,2010-2020,Gas,Car,6.0,3.7,462,15.65842105263158,2300
Ford,Explorer 2WD FFV,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,450,14.8755,2200
Ford,Explorer FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,450,14.8755,2200
Ford,Flex FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,437,14.8755,2200
Lincoln,MKT FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.7,446,14.8755,2200
Ford,Flex AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,471,15.65842105263158,2300
Ford,Flex AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,481,16.528333333333336,2450
Lincoln,MKT AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,481,16.528333333333336,2450
Kia,Sorento 2WD,2013,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,372,12.39625,1850
Kia,Sorento 2WD,2013,Automatic,2WD,2010-2020,Gas,SUV,4.0,2.4,374,12.39625,1850
Kia,Sorento 2WD,2013,Manual,2WD,2010-2020,Gas,SUV,4.0,2.4,403,13.52318181818182,2000
Kia,Sorento 2WD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,404,13.52318181818182,2000
Kia,Sorento 4WD,2013,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,406,13.52318181818182,2000
Kia,Sorento 4WD,2013,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.4,388,12.935217391304349,1900
Kia,Sorento 4WD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,437,14.8755,2200
Mercedes-Benz,SLK250,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,-1,11.442692307692308,2250
Mercedes-Benz,SLK250,2012,Manual,2WD,2010-2020,Gas,Car,4.0,1.8,-1,11.442692307692308,2250
Mercedes-Benz,SLK55 AMG,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,5.5,-1,13.52318181818182,2650
Fiat,500 Abarth,2012,Manual,2WD,2010-2020,Gas,Car,4.0,1.4,-1,9.917,1950
Lotus,Evora,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.5,-1,14.167142857142858,2800
Lotus,Evora,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.5,-1,14.8755,2900
Lotus,Evora,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,-1,12.935217391304349,2550
Lotus,Evora,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,-1,13.52318181818182,2650
Porsche,New 911 Carrera,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.4,-1,13.52318181818182,2650
Porsche,New 911 Carrera,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.4,-1,12.935217391304349,2550
Porsche,New 911 Carrera Cabriolet,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.4,-1,13.52318181818182,2650
Porsche,New 911 Carrera Cabriolet,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.4,-1,12.935217391304349,2550
Porsche,New 911 Carrera S,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.8,-1,13.52318181818182,2650
Porsche,New 911 Carrera S,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.8,-1,13.52318181818182,2650
Porsche,New 911 Carrera S Cabriolet,2012,Manual,2WD,2010-2020,Gas,Car,6.0,3.8,-1,14.167142857142858,2800
Porsche,New 911 Carrera S Cabriolet,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.8,-1,13.52318181818182,2650
Mercedes-Benz,C63 AMG Black Series Coupe,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,6.2,-1,18.594375,3650
Mercedes-Benz,E350 4matic Coupe,2012,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,-1,13.52318181818182,2650
Mercedes-Benz,E350 Convertible,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,-1,13.52318181818182,2650
Mercedes-Benz,E350 Coupe,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,-1,12.935217391304349,2550
Mercedes-Benz,E350 4matic Coupe,2012,Automatic,4WD,2010-2020,Gas,Car,6.0,3.5,-1,13.52318181818182,2650
Chevrolet,Sonic,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.4,-1,9.917,1450
Ford,Focus FWD FFV,2012,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,-1,10.25896551724138,1500
Ford,Focus FWD FFV,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,-1,9.597096774193547,1400
Ford,Focus SFE FWD FFV,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,-1,9.2971875,1400
Mercedes-Benz,C350,2012,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,-1,13.52318181818182,2650
Chevrolet,Sonic 5,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.4,-1,9.917,1450
Mercedes-Benz,ML550 4matic,2012,Automatic,4WD,2010-2020,Gas,SUV,8.0,4.7,-1,17.500588235294117,3450
Mercedes-Benz,ML63 AMG,2012,Automatic,4WD,2010-2020,Gas,SUV,8.0,5.5,-1,19.834,3900
Scion,FR-S,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,320,10.625357142857142,2100
Scion,FR-S,2013,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,361,11.9004,2350
Subaru,BRZ,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,321,10.625357142857142,2100
Subaru,BRZ,2013,Manual,2WD,2010-2020,Gas,Car,4.0,2.0,363,12.39625,2450
Porsche,Panamera 4S,2013,Automatic,4WD,2010-2020,Gas,Car,8.0,4.8,468,15.65842105263158,3050
Porsche,Panamera S,2013,Automatic,2WD,2010-2020,Gas,Car,8.0,4.8,468,15.65842105263158,3050
Infiniti,JX35 FWD,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,432,14.167142857142858,2800
Infiniti,JX35 AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,443,14.8755,2900
Maybach,57,2012,Automatic,2WD,2010-2020,Gas,Car,12.0,5.5,-1,24.7925,4850
Maybach,57S,2012,Automatic,2WD,2010-2020,Gas,Car,12.0,5.5,-1,24.7925,4850
Maybach,62,2012,Automatic,2WD,2010-2020,Gas,Car,12.0,5.5,-1,24.7925,4850
Maybach,62S,2012,Automatic,2WD,2010-2020,Gas,Car,12.0,5.5,-1,24.7925,4850
Maybach,Landaulet,2012,Automatic,2WD,2010-2020,Gas,Car,12.0,5.5,-1,24.7925,4850
Ferrari,458 Italia,2011,Automatic,2WD,2010-2020,Gas,Car,8.0,4.5,-1,21.250714285714285,4150
Ferrari,599 GTB Fiorano,2011,Automatic,2WD,2010-2020,Gas,Car,12.0,5.9,-1,24.7925,4850
Ferrari,599 GTB Fiorano,2011,Manual,2WD,2010-2020,Gas,Car,12.0,5.9,-1,22.885384615384616,4500
Ferrari,599 GTO,2011,Automatic,2WD,2010-2020,Gas,Car,12.0,5.9,-1,24.7925,4850
Ferrari,599 SA Aperta,2011,Automatic,2WD,2010-2020,Gas,Car,12.0,5.9,-1,24.7925,4850
Ferrari,California,2011,Automatic,2WD,2010-2020,Gas,Car,8.0,4.3,-1,19.834,3900
Ferrari,California,2011,Automatic,2WD,2010-2020,Gas,Car,8.0,4.3,-1,19.834,3900
Ferrari,612 Scaglietti,2011,Automatic,2WD,2010-2020,Gas,Car,12.0,5.7,-1,27.04636363636364,5300
Ferrari,612 Scaglietti,2011,Manual,2WD,2010-2020,Gas,Car,12.0,5.7,-1,24.7925,4850
Ferrari,458 Italia Coupe,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.5,-1,21.250714285714285,4150
Ferrari,458 Italia Coupe,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.5,-1,21.250714285714285,4150
Ferrari,458 Italia Spider,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.5,-1,21.250714285714285,4150
Ferrari,458 Italia Spider,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.5,-1,21.250714285714285,4150
Ferrari,California,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.3,-1,19.834,3900
Ferrari,California,2012,Automatic,2WD,2010-2020,Gas,Car,8.0,4.3,-1,19.834,3900
Honda,Civic Natural Gas,2012,Automatic,2WD,2010-2020,Gas,Car,4.0,1.8,-1,0.0470806451612903,1450
Ferrari,FF,2012,Automatic,4WD,2010-2020,Gas,Car,12.0,6.3,-1,22.885384615384616,4500
Ferrari,FF,2012,Automatic,4WD,2010-2020,Gas,Car,12.0,6.3,-1,22.885384615384616,4500
Lexus,GS 450h,2013,Automatic,2WD,2010-2020,Gas,Car,6.0,3.5,283,9.597096774193547,1900
Hyundai,Sonata,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.0,342,11.442692307692308,1700
Hyundai,Sonata,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,2.4,327,11.018888888888888,1650
Hyundai,Sonata,2013,Manual,2WD,2010-2020,Gas,Car,4.0,2.4,328,11.018888888888888,1650
Lexus,RX 350,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,429,14.167142857142858,2100
Lexus,RX 450h,2013,Automatic,2WD,2010-2020,Gas,SUV,6.0,3.5,301,10.25896551724138,2000
BMW,X3 xDrive28i,2013,Automatic,4WD,2010-2020,Gas,SUV,4.0,2.0,372,12.39625,2450
BMW,X3 xDrive35i,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,416,14.167142857142858,2800
BMW,X5 xDrive50i,2013,Automatic,4WD,2010-2020,Gas,SUV,8.0,4.4,547,18.594375,3650
BMW,X6 xDrive50i,2013,Automatic,4WD,2010-2020,Gas,SUV,8.0,4.4,547,18.594375,3650
Lexus,RX 350 AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,444,14.8755,2200
Lexus,RX 450h AWD,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.5,312,10.625357142857142,2100
BMW,X5 xDrive35i,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,478,15.65842105263158,3050
BMW,X5 M,2013,Automatic,4WD,2010-2020,Gas,SUV,8.0,4.4,634,21.250714285714285,4150
BMW,X6 xDrive35i,2013,Automatic,4WD,2010-2020,Gas,SUV,6.0,3.0,478,15.65842105263158,3050
BMW,X6 M,2013,Automatic,4WD,2010-2020,Gas,SUV,8.0,4.4,634,21.250714285714285,4150
Chevrolet,Corvette,2013,Manual,2WD,2010-2020,Gas,Car,8.0,6.2,533,17.500588235294117,3450
Chevrolet,Corvette,2013,Manual,2WD,2010-2020,Gas,Car,8.0,7.0,496,16.528333333333336,3250
smart,fortwo coupe,2013,Automatic,2WD,2010-2020,Gas,Car,3.0,1.0,244,8.264166666666668,1600
smart,fortwo cabriolet,2013,Automatic,2WD,2010-2020,Gas,Car,3.0,1.0,244,8.264166666666668,1600
Bentley,Continental GTC,2013,Automatic,4WD,2010-2020,Gas,Car,8.0,4.0,532,17.500588235294117,3450
Bentley,Continental GTC,2013,Automatic,4WD,2010-2020,Gas,Car,12.0,6.0,646,21.250714285714285,4150
Bentley,Continental Supersports Convertible,2013,Automatic,4WD,2010-2020,Gas,Car,12.0,6.0,633,21.250714285714285,4150
Bentley,Continental GT,2013,Automatic,4WD,2010-2020,Gas,Car,8.0,4.0,505,16.528333333333336,3250
Bentley,Continental GT,2013,Automatic,4WD,2010-2020,Gas,Car,12.0,6.0,633,21.250714285714285,4150
Hyundai,Accent,2013,Automatic,2WD,2010-2020,Gas,Car,4.0,1.6,285,9.597096774193547,1400
Hyundai,Accent,2013,Manual,2WD,2010-2020,Gas,Car,4.0,1.6,276,9.2971875,1400
