make,model,year,transmission,drive,date_range,fuel_type_summary,class_summary,cylinders,displ,co2,barrels08,fuelCost08,comb08,highway08,city08
BMW,550i,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,4.8,-1,16.528333333333336,3250,18,23,15
BMW,M5,2009,Manual,2WD,2000-2010,Gas,Car,10.0,5.0,-1,22.885384615384616,4500,13,17,11
BMW,M5,2009,Automatic,2WD,2000-2010,Gas,Car,10.0,5.0,-1,22.885384615384616,4500,13,17,11
Chrysler,Sebring,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.39625,1850,24,30,21
Chrysler,Sebring,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.8755,2200,20,27,16
Dodge,Avenger,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.39625,1850,24,30,21
Dodge,Avenger,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.8755,2200,20,27,16
Dodge,Caliber,2009,Manual,2WD,2000-2010,Gas,Car,4.0,1.8,-1,11.018888888888888,1650,27,30,24
Dodge,Caliber,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,27,23
Dodge,Caliber,2009,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,11.9004,1750,25,29,23
Dodge,Caliber,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.935217391304349,1900,23,25,21
Dodge,Caliber,2009,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,13.52318181818182,2650,22,27,19
Ferrari,612 Scaglietti,2009,Manual,2WD,2000-2010,Gas,Car,12.0,5.7,-1,24.7925,4850,12,15,10
Ferrari,612 Scaglietti,2009,Automatic,2WD,2000-2010,Gas,Car,12.0,5.7,-1,27.04636363636364,5300,11,16,9
Kia,Optima,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,12.935217391304349,1900,23,28,20
Lexus,ES 350,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,13.52318181818182,2650,22,27,19
Mercedes-Benz,E350,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,3050,19,24,17
Mercedes-Benz,E350 4matic,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.5,-1,16.528333333333336,3250,18,22,16
Mercedes-Benz,E550,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,5.5,-1,17.500588235294117,3450,17,22,15
Mercedes-Benz,E550 4matic,2009,Automatic,4WD,2000-2010,Gas,Car,8.0,5.5,-1,18.594375,3650,16,19,13
Mercedes-Benz,E63 AMG,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,6.2,-1,19.834,3900,15,20,13
Nissan,Altima,2009,Manual,2WD,2000-2010,Gas,Car,4.0,2.5,-1,11.442692307692308,1700,26,32,23
Nissan,Altima,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.5,-1,11.442692307692308,1700,26,31,23
Nissan,Altima,2009,Manual,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.167142857142858,2800,21,27,18
Nissan,Altima,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,13.52318181818182,2650,22,26,19
Nissan,Altima Hybrid,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.5,-1,8.750294117647059,1300,34,33,35
Toyota,Prius,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,1.5,-1,6.467608695652174,950,46,45,48
Audi,A8 L,2009,Automatic,4WD,2000-2010,Gas,Car,8.0,4.2,-1,16.528333333333336,3250,18,23,16
Audi,A8 L,2009,Automatic,4WD,2000-2010,Gas,Car,12.0,6.0,-1,19.834,3900,15,19,13
Chrysler,300 AWD,2009,Automatic,4WD,2000-2010,Gas,Car,8.0,5.7,-1,16.528333333333336,2450,18,23,16
Chrysler,300 AWD,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,23,17
Chrysler,300/SRT-8,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,6.1,-1,19.834,2950,15,19,13
Chrysler,300/SRT-8,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.8755,2200,20,25,17
Chrysler,300/SRT-8,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,14.167142857142858,2100,21,26,18
Chrysler,300/SRT-8,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,5.7,-1,15.65842105263158,2300,19,25,16
Dodge,Charger,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,6.1,-1,19.834,2950,15,19,13
Dodge,Charger,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.8755,2200,20,25,17
Dodge,Charger,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,2.7,-1,14.167142857142858,2100,21,26,18
Dodge,Charger,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,5.7,-1,15.65842105263158,2300,19,25,16
Dodge,Charger,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,25,16
Dodge,Charger AWD,2009,Automatic,4WD,2000-2010,Gas,Car,8.0,5.7,-1,16.528333333333336,2450,18,23,16
Dodge,Charger AWD,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,23,17
Ford,Taurus AWD,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,24,17
Ford,Taurus FWD,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.167142857142858,2100,21,28,18
Honda,Accord,2009,Manual,2WD,2000-2010,Gas,Car,4.0,2.4,-1,11.9004,1750,25,31,22
Honda,Accord,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.4,-1,12.39625,1850,24,30,21
Honda,Accord,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,13.52318181818182,2000,22,29,19
Mercury,Sable AWD,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.5,-1,15.65842105263158,2300,19,24,17
Mercury,Sable FWD,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,14.167142857142858,2100,21,28,18
Mercedes-Benz,S550,2009,Automatic,2WD,2000-2010,Gas,Car,8.0,5.5,-1,17.500588235294117,3450,17,22,14
Mercedes-Benz,S550 4matic,2009,Automatic,4WD,2000-2010,Gas,Car,8.0,5.5,-1,17.500588235294117,3450,17,21,14
Toyota,Avalon,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.5,-1,12.935217391304349,1900,23,28,19
Audi,A3 quattro,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.2,-1,14.167142857142858,2800,21,25,18
Audi,A4 Avant quattro,2009,Automatic,4WD,2000-2010,Gas,Car,4.0,2.0,-1,12.935217391304349,2550,23,27,21
BMW,328i Sport Wagon,2009,Manual,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,27,17
BMW,328i Sport Wagon,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,3.0,-1,14.167142857142858,2800,21,27,18
BMW,328i Sport Wagon xDrive,2009,Manual,4WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,25,17
BMW,328i Sport Wagon xDrive,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.0,-1,14.8755,2900,20,25,17
Honda,Fit,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,1.5,-1,9.597096774193547,1400,31,35,28
Honda,Fit,2009,Manual,2WD,2000-2010,Gas,Car,4.0,1.5,-1,10.25896551724138,1500,29,33,27
Honda,Fit,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,1.5,-1,9.917,1450,30,33,27
Saab,9-3 Aero SportCombi AWD,2009,Manual,4WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,2450,18,24,15
Saab,9-3 Aero SportCombi AWD,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,2450,18,24,15
Saab,9-3 SportCombi,2009,Manual,2WD,2000-2010,Gas,Car,6.0,2.8,-1,15.65842105263158,2300,19,26,16
Saab,9-3 SportCombi,2009,Automatic,2WD,2000-2010,Gas,Car,6.0,2.8,-1,16.528333333333336,2450,18,24,15
Subaru,Impreza Wagon/Outback SPT AWD,2009,Automatic,4WD,2000-2010,Gas,Car,4.0,2.5,-1,14.167142857142858,2800,21,24,19
Subaru,Impreza Wagon/Outback SPT AWD,2009,Manual,4WD,2000-2010,Gas,Car,4.0,2.5,-1,14.167142857142858,2800,21,25,18
Subaru,Impreza Wagon/Outback SPT AWD,2009,Manual,4WD,2000-2010,Gas,Car,4.0,2.5,-1,13.52318181818182,2000,22,27,20
Subaru,Impreza Wagon/Outback SPT AWD,2009,Manual,4WD,2000-2010,Gas,Car,4.0,2.5,-1,15.65842105263158,3050,19,23,17
Subaru,Impreza Wagon/Outback SPT AWD,2009,Automatic,4WD,2000-2010,Gas,Car,4.0,2.5,-1,13.52318181818182,2000,22,26,20
Suzuki,SX4,2009,Manual,2WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,29,22
Suzuki,SX4,2009,Automatic,2WD,2000-2010,Gas,Car,4.0,2.0,-1,11.9004,1750,25,30,22
Suzuki,SX4 AWD,2009,Manual,4WD,2000-2010,Gas,Car,4.0,2.0,-1,12.935217391304349,1900,23,28,21
Suzuki,SX4 AWD,2009,Automatic,4WD,2000-2010,Gas,Car,4.0,2.0,-1,12.39625,1850,24,28,21
BMW,535i Sport Wagon xDrive,2009,Manual,4WD,2000-2010,Gas,Car,6.0,3.0,-1,16.528333333333336,3250,18,23,16
BMW,535i Sport Wagon xDrive,2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.0,-1,15.65842105263158,3050,19,24,16
Mercedes-Benz,E350 4matic (wagon),2009,Automatic,4WD,2000-2010,Gas,Car,6.0,3.5,-1,16.528333333333336,3250,18,21,16
Mercedes-Benz,E63 AMG (wagon),2009,Automatic,2WD,2000-2010,Gas,Car,8.0,6.2,-1,19.834,3900,15,18,13
Chevrolet,Colorado 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.3,-1,17.500588235294117,2600,17,21,15
Chevrolet,Colorado Crew Cab 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.3,-1,17.500588235294117,2600,17,21,15
Ford,Ranger Pickup 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,4.0,2.3,-1,12.935217391304349,1900,23,26,21
Ford,Ranger Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,4.0,2.3,-1,14.167142857142858,2100,21,24,19
Ford,Ranger Pickup 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,6.0,4.0,-1,17.500588235294117,2600,17,21,15
Ford,Ranger Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,4.0,-1,16.528333333333336,2450,18,21,16
GMC,Canyon 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.3,-1,17.500588235294117,2600,17,21,15
GMC,Canyon Crew Cab 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.3,-1,17.500588235294117,2600,17,21,15
Mazda,B2300 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,4.0,2.3,-1,14.167142857142858,2100,21,24,19
Mazda,B2300 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,4.0,2.3,-1,12.935217391304349,1900,23,26,21
Nissan,Frontier 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,4.0,2.5,-1,14.167142857142858,2100,21,23,19
Nissan,Frontier 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,4.0,2.5,-1,15.65842105263158,2300,19,22,17
Nissan,Frontier 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,6.0,4.0,-1,16.528333333333336,2450,18,20,16
Nissan,Frontier 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,4.0,-1,17.500588235294117,2600,17,20,15
Chevrolet,Colorado 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,5.3,-1,18.594375,2750,16,19,14
Chevrolet,Colorado Crew Cab 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,5.3,-1,18.594375,2750,16,19,14
Ford,Ranger Pickup 4WD,2009,Manual,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,18.594375,2750,16,19,15
Ford,Ranger Pickup 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,19.834,2950,15,18,14
GMC,Canyon 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,5.3,-1,18.594375,2750,16,19,14
GMC,Canyon Crew Cab 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,5.3,-1,18.594375,2750,16,19,14
Mazda,B4000 4WD,2009,Manual,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,18.594375,2750,16,19,15
Mazda,B4000 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,19.834,2950,15,18,14
Nissan,Frontier 4WD,2009,Manual,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,17.500588235294117,2600,17,19,15
Nissan,Frontier 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,18.594375,2750,16,19,15
Chevrolet,Silverado C15 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,4.3,-1,17.500588235294117,2600,17,20,15
Chevrolet,Silverado C15 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,4.8,-1,18.594375,2750,16,19,14
Dodge,Dakota Pickup 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,6.0,3.7,-1,16.528333333333336,2450,18,20,16
Dodge,Dakota Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,3.7,-1,17.500588235294117,2600,17,20,15
Dodge,Ram 1500 Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,3.7,-1,18.594375,2750,16,20,14
Dodge,Ram 1500 Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.7,-1,18.594375,2750,16,20,14
Ford,Explorer Sport Trac 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,4.0,-1,18.594375,2750,16,20,14
Ford,Explorer Sport Trac 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,4.6,-1,17.500588235294117,2600,17,21,15
Ford,F150 Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,4.6,-1,18.594375,2750,16,19,14
Ford,F150 Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,4.6,-1,17.500588235294117,2600,17,20,15
GMC,Sierra C15 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,4.3,-1,17.500588235294117,2600,17,20,15
GMC,Sierra C15 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,4.8,-1,18.594375,2750,16,19,14
Mitsubishi,Raider Pickup 2WD,2009,Manual,2WD,2000-2010,Gas,Truck,6.0,3.7,-1,16.528333333333336,2450,18,20,16
Mitsubishi,Raider Pickup 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,3.7,-1,17.500588235294117,2600,17,20,15
Toyota,Tundra 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,6.0,4.0,-1,18.594375,2750,16,19,15
Toyota,Tundra 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,4.7,-1,19.834,2950,15,17,14
Toyota,Tundra 2WD,2009,Automatic,2WD,2000-2010,Gas,Truck,8.0,5.7,-1,18.594375,2750,16,18,14
Chevrolet,Silverado K15 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,4.3,-1,19.834,2950,15,18,14
Chevrolet,Silverado K15 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,4.8,-1,19.834,2950,15,18,14
Dodge,Dakota Pickup 4WD,2009,Manual,4WD,2000-2010,Gas,Truck,6.0,3.7,-1,18.594375,2750,16,19,15
Dodge,Dakota Pickup 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,3.7,-1,19.834,2950,15,18,14
Dodge,Ram 1500 Pickup 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,5.7,-1,19.834,2950,15,18,13
Ford,Explorer Sport Trac 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,4.0,-1,19.834,2950,15,19,13
Ford,Explorer Sport Trac 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,4.6,-1,18.594375,2750,16,19,14
Ford,F150 Pickup 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,4.6,-1,19.834,2950,15,18,14
Ford,F150 Pickup 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,4.6,-1,18.594375,2750,16,19,14
GMC,Sierra K15 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,4.3,-1,19.834,2950,15,18,14
GMC,Sierra K15 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,4.8,-1,19.834,2950,15,18,14
Honda,Ridgeline Truck 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,3.5,-1,17.500588235294117,2600,17,20,15
Mitsubishi,Raider Pickup 4WD,2009,Manual,4WD,2000-2010,Gas,Truck,6.0,3.7,-1,18.594375,2750,16,19,15
Mitsubishi,Raider Pickup 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,6.0,3.7,-1,19.834,2950,15,18,14
Toyota,Tundra 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,4.7,-1,19.834,2950,15,16,13
Toyota,Tundra 4WD,2009,Automatic,4WD,2000-2010,Gas,Truck,8.0,5.7,-1,21.250714285714285,3150,14,17,13
Chevrolet,Van 1500 2WD Cargo,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,4.3,-1,17.500588235294117,2600,17,20,15
Chevrolet,Van 1500 2WD Cargo,2009,Automatic,2WD,2000-2010,Gas,Van,8.0,5.3,-1,19.834,2950,15,18,14
Chevrolet,Van 1500 2WD Conversion Cargo,2009,Automatic,2WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,16,13
Chevrolet,Van 1500 AWD Cargo,2009,Automatic,4WD,2000-2010,Gas,Van,8.0,5.3,-1,19.834,2950,15,17,14
Chevrolet,Van 1500 AWD Conversion Cargo,2009,Automatic,4WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,15,12
GMC,Savana 1500 2WD (cargo),2009,Automatic,2WD,2000-2010,Gas,Van,6.0,4.3,-1,17.500588235294117,2600,17,20,15
GMC,Savana 1500 2WD (cargo),2009,Automatic,2WD,2000-2010,Gas,Van,8.0,5.3,-1,19.834,2950,15,18,14
GMC,Savana 1500 2WD Conversion (cargo),2009,Automatic,2WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,16,13
GMC,Savana 1500 AWD Conversion (cargo),2009,Automatic,4WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,15,12
GMC,Savana 1500 AWD (cargo),2009,Automatic,4WD,2000-2010,Gas,Van,8.0,5.3,-1,19.834,2950,15,17,14
Chevrolet,Express 1500 2WD Passenger,2009,Automatic,2WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,16,13
Chevrolet,Express 1500 AWD Passenger,2009,Automatic,4WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,15,12
GMC,Savana 1500 2WD (Passenger),2009,Automatic,2WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,16,13
GMC,Savana 1500 AWD (Passenger),2009,Automatic,4WD,2000-2010,Gas,Van,8.0,5.3,-1,21.250714285714285,3150,14,15,12
Chrysler,Town and Country,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,3.8,-1,16.528333333333336,2450,18,23,16
Chrysler,Town and Country,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,4.0,-1,14.8755,2200,20,25,17
Dodge,Caravan/Grand Caravan FWD,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,3.8,-1,16.528333333333336,2450,18,23,16
Dodge,Caravan/Grand Caravan FWD,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,4.0,-1,14.8755,2200,20,25,17
Honda,Odyssey,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,3.5,-1,16.528333333333336,2450,18,23,16
Honda,Odyssey,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,3.5,-1,14.8755,2200,20,25,17
Volkswagen,Routan FWD,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,3.8,-1,16.528333333333336,2450,18,23,16
Volkswagen,Routan FWD,2009,Automatic,2WD,2000-2010,Gas,Van,6.0,4.0,-1,14.8755,2200,20,25,17
Chevrolet,Tahoe 1500 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.8,-1,18.594375,2750,16,19,14
Chrysler,Aspen 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,5.7,-1,18.594375,2750,16,20,14
Chrysler,PT Cruiser,2009,Manual,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,12.935217391304349,1900,23,26,21
Chrysler,PT Cruiser,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,14.167142857142858,2100,21,24,19
Chrysler,PT Cruiser,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,14.167142857142858,2100,21,24,18
Dodge,Durango 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.7,-1,18.594375,2750,16,20,14
Dodge,Durango 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,5.7,-1,18.594375,2750,16,20,14
Dodge,Nitro 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.7,-1,16.528333333333336,2450,18,22,16
Dodge,Nitro 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,16.528333333333336,2450,18,21,16
Ford,Edge FWD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.5,-1,15.65842105263158,2300,19,24,17
Ford,Explorer 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,18.594375,2750,16,20,14
Ford,Explorer 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.6,-1,17.500588235294117,2600,17,21,15
Ford,Taurus X FWD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.5,-1,15.65842105263158,2300,19,24,17
GMC,Yukon 1500 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.8,-1,18.594375,2750,16,19,14
Honda,CR-V 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,12.935217391304349,1900,23,27,20
Jeep,Commander 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,5.7,-1,18.594375,2750,16,20,14
Jeep,Commander 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.7,-1,19.834,2950,15,19,14
Jeep,Compass 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.0,-1,12.39625,1850,24,27,23
Jeep,Compass 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,12.935217391304349,1900,23,25,21
Jeep,Compass 2WD,2009,Manual,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,11.9004,1750,25,28,23
Jeep,Grand Cherokee 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,5.7,-1,18.594375,2750,16,20,14
Jeep,Grand Cherokee 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.7,-1,19.834,2950,15,19,14
Jeep,Liberty 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.7,-1,16.528333333333336,2450,18,22,16
Jeep,Patriot 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.0,-1,12.39625,1850,24,27,23
Jeep,Patriot 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,12.935217391304349,1900,23,25,21
Jeep,Patriot 2WD,2009,Manual,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,11.9004,1750,25,28,23
Jeep,Wrangler 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.8,-1,17.500588235294117,2600,17,20,15
Lincoln,MKX FWD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.5,-1,15.65842105263158,2300,19,24,17
Mercury,Mountaineer 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,18.594375,2750,16,20,14
Mercury,Mountaineer 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.6,-1,17.500588235294117,2600,17,21,15
Mitsubishi,Endeavor 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.8,-1,16.528333333333336,3250,18,21,15
Nissan,Pathfinder 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,17.500588235294117,3450,17,22,15
Nissan,Pathfinder 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,5.6,-1,19.834,3900,15,19,13
Nissan,Rogue FWD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.5,-1,12.39625,1850,24,27,22
Nissan,Xterra 2WD,2009,Manual,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,16.528333333333336,2450,18,20,16
Nissan,Xterra 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,17.500588235294117,2600,17,21,15
Suzuki,Grand Vitara,2009,Manual,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,13.52318181818182,2000,22,26,19
Suzuki,Grand Vitara,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.4,-1,14.167142857142858,2100,21,25,19
Suzuki,Grand Vitara,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,3.2,-1,14.8755,2200,20,24,18
Toyota,4Runner 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,16.528333333333336,2450,18,21,16
Toyota,4Runner 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.7,-1,17.500588235294117,2600,17,19,15
Toyota,FJ Cruiser 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,6.0,4.0,-1,16.528333333333336,3250,18,21,17
Toyota,RAV4 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,4.0,2.5,-1,12.39625,1850,24,28,22
Toyota,Sequoia 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,4.7,-1,19.834,2950,15,17,14
Toyota,Sequoia 2WD,2009,Automatic,2WD,2000-2010,Gas,SUV,8.0,5.7,-1,19.834,2950,15,19,14
Acura,MDX 4WD,2009,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.7,-1,17.500588235294117,3450,17,20,15
Audi,Q7,2009,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.6,-1,18.594375,3650,16,20,14
BMW,X3 xDrive30i,2009,Manual,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,15.65842105263158,3050,19,23,16
BMW,X3 xDrive30i,2009,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,14.8755,2900,20,24,17
BMW,X5 xDrive30i,2009,Automatic,4WD,2000-2010,Gas,SUV,6.0,3.0,-1,16.528333333333336,3250,18,21,15
Chrysler,Aspen 4WD,2009,Automatic,4WD,2000-2010,Gas,SUV,8.0,5.7,-1,19.834,2950,15,19,13
